image_id,od_x,od_y,eye,fovea_x,fovea_y
20060522_46149_0100_PP,341.16120661822055,709.8889592204073,L,876.6486790300758,727.3659883792556
20060522_46379_0100_PP,1064.935538736062,670.3625739089689,R,552.1143444984652,726.4228079924668
20060522_46400_0100_PP,344.23794664386236,646.2104370744047,L,853.7742258926851,714.9527989500461
20060522_46454_0100_PP,1279.6957813233398,623.4802370146953,R,750.4816791094372,687.2196040617952
20060523_42953_0100_PP,362.0662780666224,668.5152013336678,L,880.8853578362551,711.2480974075415
20060523_43016_0100_PP,1026.7239584431832,644.1701200332354,R,554.1961010795603,722.951440000519
20060523_43038_0100_PP,383.6662875970776,652.3464937106827,L,869.7866819052707,715.609102691428
20060523_43105_0100_PP,1107.890345756126,705.4870537698694,R,560.3399043606227,723.6145004845231
20060523_43123_0100_PP,280.3007511315858,665.398836242459,L,833.1192170297303,712.926105632135
20060523_43174_0100_PP,1056.7154052689018,716.3120322481594,R,556.2362180815408,725.2168357826805
20060523_43196_0100_PP,374.8001819369123,666.6012126603316,L,879.6565703067812,717.5138808941867
20060523_43248_0100_PP,1059.7771674882777,705.0244230310165,R,550.1309156194905,725.093768339829
20060523_43267_0100_PP,355.12044657550496,695.3310634182606,L,868.7606943776964,722.8985163198214
20060523_43333_0100_PP,1099.492441058186,666.5791472206321,R,552.5312775904914,724.8285225827123
20060523_43354_0100_PP,288.1956172900291,659.7827723593006,L,828.8381278620349,739.4292993728103
20060523_45216_0100_PP,1062.1173280532519,678.5680722391328,R,568.0000820763324,726.1459346061404
20060523_45235_0100_PP,397.47834945233444,628.1566188357747,L,871.773375302542,723.6541595781168
20060523_45300_0100_PP,1034.1183601218702,643.6225383594244,R,555.048263826221,728.3368605443935
20060523_45316_0100_PP,357.11265722892233,602.8322802667793,L,869.1217974182707,716.8618716160283
20060523_45369_0100_PP,1219.070076375935,624.9549857513045,R,712.7462705276732,694.8600613074443
20060523_45389_0100_PP,367.27202651170404,674.3705984160946,L,862.0156757015036,717.9573400731678
20060523_45449_0100_PP,1000.9254501492427,611.0867087080719,R,547.4636819847055,742.0504293747633
20060523_45467_0100_PP,408.6115982132434,628.9181930610118,L,866.7845124855595,714.5139621446665
20060523_45524_0100_PP,1148.9160851337913,455.54085479058335,R,639.449212891042,490.29242721206145
20060523_45548_0100_PP,388.9852361615084,739.1240050063151,L,886.3392231873341,713.4956218511815
20060523_45662_0100_PP,1178.3349302048823,692.1177696038131,R,555.8408756074891,714.8133773069179
20060523_45697_0100_PP,244.97850435504427,654.3960447110447,L,862.8409510829214,715.0055907677483
20060523_45787_0100_PP,1057.2340173781588,712.3234880327402,R,575.9455924631131,743.1723662948224
20060523_45812_0100_PP,377.86116531178135,662.768572772542,L,853.1428634958224,732.5327141149953
20060523_47987_0100_PP,1046.3881916580465,615.6896681797197,R,547.6515804282602,707.6948556198636
20060523_48005_0100_PP,368.76952758743363,619.9973377939922,L,856.0775940691939,704.9597838073917
20060523_48028_0100_PP,1212.1064428126006,614.4417832385888,R,727.2180256129344,694.977966885676
20060523_48102_0100_PP,404.59865625216105,685.6498282060415,L,882.4341732165722,706.2329817236418
20060523_48136_0100_PP,1065.5780045154982,610.2430772494268,R,518.468840076514,720.5697707212564
20060523_48161_0100_PP,312.0298786409595,721.1698415239996,L,863.5480636491094,717.1081410090758
20060523_48182_0100_PP,1018.6091909540781,661.0220987333347,R,548.5746406919378,733.4227724560192
20060523_48199_0100_PP,405.02955734701897,630.5876001828614,L,878.2425382968719,717.1454642783442
20060523_48406_0100_PP,1130.9022975024193,649.7049495094337,R,563.4581066471419,729.3366709244584
20060523_48425_0100_PP,287.5094249585989,647.2666996257434,L,861.5173839011806,719.8367116993113
20060523_48477_0100_PP,1070.70555255224,622.807729640143,R,551.6446894380996,711.8245036268488
20060523_48499_0100_PP,348.39083397087734,621.8932100809067,L,858.8428880188451,716.385020954712
20060523_48572_0100_PP,1068.868355568015,664.7114474015841,R,559.4316602735464,715.9574600631784
20060523_48591_0100_PP,370.6199553067256,655.4627626215529,L,876.641053413107,713.4487114464391
20060523_48643_0100_PP,1068.4080157934995,682.3152266079048,R,555.2972363826384,715.8344710683014
20060523_48659_0100_PP,348.33260763677725,651.786844203986,L,873.7495540922278,712.409637463141
20060523_48709_0100_PP,1098.8321253642978,708.2412852104203,R,565.5035735433745,719.2475536549783
20060523_48728_0100_PP,329.0446083869,670.5324316861676,L,861.6416396585274,707.3088968644734
20060523_48787_0100_PP,1077.4711569969145,681.6218898247215,R,564.7262491791016,730.5480071505542
20060523_48816_0100_PP,363.8912505233733,639.3843392196154,L,876.7116627725101,730.6370218353992
20060523_48890_0100_PP,1030.9537554690307,687.3176431358752,R,556.424872009127,726.9878404383852
20060523_48931_0100_PP,415.061343185113,684.547100392677,L,877.28880400523,726.3284901850302
20060523_48990_0100_PP,1079.542236518538,711.8609227183855,R,639.8530966944619,762.3315395020572
20060523_49010_0100_PP,442.6983171934543,694.5166544668408,L,884.2905922778352,728.1862210596781
20060523_49100_0100_PP,1309.668273132358,697.426560134783,R,817.1162769284389,790.3585739042978
20060523_49120_0100_PP,389.5427696437429,689.6247917122922,L,881.0823430396132,728.5175141318001
20060523_49176_0100_PP,1027.798242460991,666.3301560449027,R,547.3838938524216,720.3576192199254
20060523_49191_0100_PP,439.3884838056937,640.4468445669371,L,881.5976277174213,713.7398566453052
20060523_49269_0100_PP,1062.6376281972216,678.7530860666357,R,565.1405743827237,720.0434625052953
20060523_49288_0100_PP,426.76713505376756,591.212079288479,L,879.1329833660469,713.0375910757564
20060523_49449_0100_PP,1070.1940202804283,677.6015851351349,R,555.7135540614689,726.4586228896198
20060523_49515_0100_PP,204.20089853522674,760.4115466270447,L,720.5429475437983,812.7000750795867
20060523_49573_0100_PP,1070.0755104733385,657.1629798539659,R,550.2656095588935,737.6635909638132
20060523_49591_0100_PP,366.5617947137102,673.2971668938745,L,873.078013979917,718.5341341706231
20060523_49663_0100_PP,1074.637880449864,661.6163419141136,R,565.1566570112323,720.274066392883
20060523_49681_0100_PP,358.79189801036694,681.6089449547927,L,866.6408445485117,731.2736195814348
20060523_49726_0100_PP,1078.5341388651334,695.7528402916726,R,557.5574281487975,736.5774070618795
20060523_49745_0100_PP,376.6788156644774,678.2208446012962,L,867.1558178247492,725.9807503607852
20060523_49791_0100_PP,1063.2272399910764,684.5229501617109,R,550.6207638641467,720.8471513683982
20060523_49809_0100_PP,387.16230450684145,623.446893860873,L,875.8208003834783,707.1576592641401
20060523_49859_0100_PP,1045.2089941099678,670.7148817220824,R,559.9109003589929,726.3856249548336
20060523_49875_0100_PP,382.99157311851025,642.5898857628864,L,875.818845300475,714.3744580922753
20060523_49928_0100_PP,1227.460150681067,784.157502512907,R,691.102117051435,788.8662821009888
20060523_49942_0100_PP,374.8194178293022,618.6749164154771,L,872.5293308937141,699.7017625368956
20060523_50003_0100_PP,1078.8291288455855,706.7223289889682,R,548.9453514534924,723.6172532605117
20060523_50019_0100_PP,358.4402485457187,609.8155259481613,L,878.5163389629467,724.4171805364651
20060523_50135_0100_PP,998.8529847677523,657.8760575405629,R,552.024606800317,725.7983857948095
20060523_50153_0100_PP,426.24485838158046,671.0528442462698,L,877.0650709302233,721.9746126050484
20060523_50234_0100_PP,1181.663836434892,630.235162564713,R,705.9206693869556,684.3537501168604
20060523_50262_0100_PP,397.6176992096545,641.3287169724372,L,867.0835566731341,717.0445814800635
20060523_50325_0100_PP,1111.1913144600812,646.4574155790607,R,554.9533432330343,718.6341866251217
20060523_50342_0100_PP,307.6951339108374,656.5349340324368,L,863.3497087404858,721.9053739867281
20060523_50392_0100_PP,1127.8053636537695,640.2899475667446,R,565.3772225028753,722.2822263138584
20060523_50408_0100_PP,306.3037423267426,641.7038181823278,L,857.7601136289917,735.529618999901
20060523_50469_0100_PP,1102.5036095223368,740.9805767422325,R,599.4226436149695,733.6113013311823
20060523_50489_0100_PP,347.1521378346557,612.7167960964351,L,845.1805760034111,708.6970070457993
20060523_50539_0100_PP,1077.7313341511651,637.0714889247201,R,556.5086214532058,733.7611301684435
20060523_50556_0100_PP,347.10630226649,664.5275082384915,L,870.270309314033,715.5195957905919
20060523_50616_0100_PP,1020.0364556662867,687.2109600041541,R,557.6794386001609,716.8477205412331
20060523_50631_0100_PP,422.18392127900006,688.0164348207281,L,877.8882804276075,715.8486344543866
20060523_50707_0100_PP,1080.526532788347,722.3874926226398,R,555.892729537319,753.85593038172
20060523_50730_0100_PP,357.2224766017977,707.7322727147878,L,866.68999065771,718.2438976790879
20060523_50790_0100_PP,1065.3107893304484,672.231102615012,R,558.8048167082259,728.0222649767359
20060523_50806_0100_PP,355.4690564996038,671.3832991815138,L,852.604315535019,718.9990645566846
20060529_56013_0100_PP,1117.3877390988418,652.4845743684126,R,556.0250371302362,721.3779706961274
20060529_56039_0100_PP,290.0161677098051,567.1550687759137,L,865.4947116010029,717.8671881266002
20060529_56255_0100_PP,1061.9639660899797,641.0184064561358,R,563.2182978197077,725.0724519959217
20060529_56338_0100_PP,392.233270717858,635.482734919026,L,882.7132634185183,730.0567957513947
20060529_56420_0100_PP,1038.8665995747617,671.8412380623247,R,562.4059018663014,732.7385639242198
20060529_56442_0100_PP,420.74416988031777,642.489190119085,L,878.0805954799816,713.3050388729
20060529_56563_0100_PP,1057.4793046143725,710.9622205543574,R,549.8981991710873,723.2820057440201
20060529_56592_0100_PP,388.0009238570999,729.1313493726703,L,874.2293300760876,727.9539016917427
20060529_56700_0100_PP,1231.9985167158984,639.6362423361754,R,710.2702089097739,693.9838365462936
20060529_56730_0100_PP,357.113233979472,689.881476611097,L,877.8220085126986,722.0374606410196
20060529_56834_0100_PP,1061.6650771968227,688.9261712058641,R,552.9932004989449,720.5479518530683
20060529_56853_0100_PP,374.5500665764743,645.3988122292944,L,877.8306557496496,719.0994287611222
20060529_56948_0100_PP,1016.0260976428228,656.6686430273704,R,537.5536344892028,729.5801589616814
20060529_56968_0100_PP,422.29332602116506,642.2557837952953,L,880.4556679882886,713.0650730614383
20060529_57030_0100_PP,1080.7455820473997,647.579422418624,R,552.6420296737307,716.2312373251272
20060529_57063_0100_PP,342.19889029362344,670.7787783894979,L,869.903442327031,712.9410864615031
20060529_57156_0100_PP,1081.6215244233101,695.2988780736098,R,550.842134630105,730.1584660462555
20060529_57174_0100_PP,338.0030672937844,707.8337771005616,L,863.3518656243956,734.5255813260268
20060529_57261_0100_PP,1016.9184233468808,651.8072959828722,R,555.0365852227382,724.4586269882144
20060529_57287_0100_PP,434.7235288679244,680.3562443521956,L,874.0028198959137,720.4398542047605
20060529_57351_0100_PP,1039.2015442373988,681.2177909293275,R,553.5344876270096,730.7042812470517
20060529_57372_0100_PP,394.8123728418842,652.3199113469414,L,888.4898191999102,714.1440638344933
20060529_57430_0100_PP,1106.2779837687801,597.4688710517551,R,583.0132410009053,702.5288975919804
20060529_57447_0100_PP,340.0923962734537,654.2152995030598,L,852.0716355097214,710.3458547609075
20060530_36860_0100_PP,1054.796814187204,643.3785300252549,R,556.894871729408,726.6332954816414
20060530_36895_0100_PP,402.06224884159883,626.8946053723043,L,882.3136343560802,715.2378083894822
20060530_51254_0100_PP,1095.3075187770849,712.4308053180283,R,559.9599903001052,725.3769467020076
20060530_51279_0100_PP,366.0371920840136,639.839951892668,L,881.4627946019658,721.5777741261545
20060530_51377_0100_PP,1091.756300333051,692.9795820686645,R,554.1277005178652,724.3706557634266
20060530_51399_0100_PP,317.00078103031825,720.4464848494493,L,854.5025421928543,719.6247962510038
20060530_53042_0100_PP,1056.645670611112,636.6005843958832,R,557.0498582386349,722.8792302859304
20060530_53062_0100_PP,369.91227687775654,661.2725835988879,L,878.5419454631411,724.868381922957
20060530_53132_0100_PP,1067.4433249614603,693.2855265081753,R,556.8040742469313,725.9600930483299
20060530_53152_0100_PP,361.4777675952626,650.9540923333893,L,875.5388086178009,726.564591208923
20060530_53233_0100_PP,1082.667316778145,641.5934790113026,R,561.1346803989356,729.593965360906
20060530_53271_0100_PP,332.45947486923893,695.4072660445512,L,863.1340828184005,725.2728994746883
20060530_53421_0100_PP,1109.3216727310275,666.8841790463877,R,580.2767104897104,709.4787330468315
20060530_53455_0100_PP,342.46599601331775,602.9962241114031,L,845.2444193147999,702.2022019430887
20060530_53522_0100_PP,1096.0490916112644,656.9485846724255,R,610.5381669671187,724.9555705649128
20060530_53540_0100_PP,395.4560848920951,633.8703132432373,L,869.42098675308,718.332957742958
20060530_53597_0100_PP,1102.420429464806,680.2752761698019,R,562.6404240323319,711.7541607916601
20060530_53617_0100_PP,359.5078552118432,671.4329443223293,L,875.4118398464091,724.8359990948451
20060530_53742_0100_PP,1000.2662702429888,700.0159138522865,R,543.1874697474806,722.4019714753299
20060530_53761_0100_PP,431.31324585705966,703.0189386980752,L,878.9828638247916,716.5479713221804
20060530_53816_0100_PP,1049.1728193630431,679.7834498906709,R,547.7607157006383,722.1481659149049
20060530_53836_0100_PP,389.45549285076606,656.6338174693723,L,885.522701029978,720.9537404320173
20060530_53928_0100_PP,1050.3957324643104,676.4144781275214,R,547.681128816398,717.0884391767313
20060530_53954_0100_PP,398.4778796141652,702.5781791933558,L,892.9563848990103,721.3394547805686
20060530_54011_0100_PP,1103.1027668188428,702.8943810626267,R,561.1160057824137,719.8197833950055
20060530_54030_0100_PP,369.04837421721874,636.6482750290646,L,880.1632627865148,717.9714904198264
20060530_54107_0100_PP,1075.6613615947672,634.3314281717119,R,552.8102241380095,707.8897108737472
20060530_54117_0100_PP,343.4935568801921,662.9030847050893,L,873.8479131460269,721.1007245227456
20060530_54223_0100_PP,1037.6028901730097,694.115817057692,R,549.8814137626135,737.2088237871786
20060530_54242_0100_PP,113.05144814470776,861.8546896121296,L,607.3418529094373,955.0041395168015
20060530_54312_0100_PP,1308.7364702500795,655.067057731604,R,767.2735338565283,709.8270532005146
20060530_54332_0100_PP,338.2551906808404,702.871323135419,L,883.2329189550535,714.0878587738788
20060530_54529_0100_PP,1238.7022495582403,685.5297781673906,R,682.8741931768171,765.5549564364316
20060530_54556_0100_PP,352.0017419380397,639.4002673483845,L,879.3644085431315,699.7186186018884
20060530_54632_0100_PP,996.776016043106,682.3284259620096,R,537.4309341132902,717.9811630034153
20060530_54653_0100_PP,430.75098528339385,730.1953008158096,L,875.874899075678,742.3896861892096
20060530_55180_0100_PP,1007.4889049457611,723.9891058326588,R,554.5164069413022,722.7119239226963
20060530_55203_0100_PP,196.19480777155007,783.7026321937137,L,669.7595228979244,834.582287599672
20060530_55370_0100_PP,1077.99968989739,648.3367127803898,R,557.253311461606,713.5378797715042
20060530_55390_0100_PP,346.43874279063704,646.6633951213709,L,865.8677411049638,712.7910445996818
20060530_55451_0100_PP,1071.498552426716,658.2487668194635,R,549.093979579655,734.3048289313602
20060530_55468_0100_PP,372.02726363734547,725.1116892276304,L,871.5252537904125,725.9247210963873
20060530_55607_0100_PP,1064.6590288130208,635.8691289895578,R,562.9091421855102,710.1480004512001
20060530_55628_0100_PP,371.91544928642463,639.9277858288842,L,872.9187237277827,714.7475833968148
20060530_55724_0100_PP,1084.6419364596575,701.0740652473974,R,569.5184692819972,732.4396069020652
20060530_55746_0100_PP,371.80322860342045,662.5475687818144,L,880.6588090101575,718.2539027055159
20060530_55816_0100_PP,1236.203917408561,718.0635872332319,R,699.3221118729701,783.2254146111198
20060530_55837_0100_PP,368.80083149613904,608.5618226859688,L,886.2082802072795,714.9334363432172
IM000012,1233.704855759945,802.7150401218202,R,701.5029119071507,844.4903352278338
IM000013,397.64801869295763,714.2773480934351,L,905.0337063373275,782.4230821524824
IM000056,1095.2736539899042,741.7280898066409,R,562.3588813414651,752.6149361660221
IM000057,241.4358638922587,737.5557265497162,L,774.6423689634559,765.3349508748249
IM000065,363.16738205959615,677.1159776477982,L,880.7442406707489,749.8908788575386
IM000066,1104.3372250604282,766.501461228512,R,571.8054717098547,757.0311464844171
IM000072,1267.538486073581,723.2592214383767,R,706.4588225038626,781.4804532946339
IM000073,351.5507002966662,736.711956995489,L,878.8919137780807,753.3004697086466
IM000079,379.89087453477856,699.2362651595879,L,885.709976936206,769.8534528922377
IM000080,1096.60114029358,697.0563433857661,R,550.4608730814714,767.3188042486748
IM000086,369.667900913008,725.8050941836581,L,888.6262061510545,749.7698574318014
IM000087,1100.8133835495144,767.3629890443829,R,566.1860833489098,762.216608503344
IM000093,396.9355590864643,699.5393504832685,L,890.7772429277792,750.8818975633659
IM000094,1085.7027246345433,680.99740789296,R,558.3769232433273,770.5538627865895
IM000100,343.7276451343889,700.85494894075,L,864.1485702427084,755.5337597753042
IM000101,1154.3561466705664,662.2758815415656,R,655.9319240422693,740.4731787907137
IM000107,1099.2149286328108,675.3964041051483,R,561.8721638208826,767.6847598089289
IM000108,344.4822920687432,661.3602500378295,L,877.4912448751522,752.7903264876738
IM000114,344.89090717099435,678.9147879022773,L,888.7416496757326,754.4603320062549
IM000115,1136.8288117222326,675.888073917759,R,599.9202416301276,754.5781842161587
IM000122,1034.3505750272989,718.0347653079041,R,546.6114521363656,779.3352715766472
IM000123,427.59901182949284,656.8555639377535,L,902.1647111922742,775.8565129040934
IM000131,1143.0015740076947,743.6048009373627,R,614.6744755378471,797.4985816472225
IM000132,362.8144212359591,685.4410451632443,L,856.3982601401236,746.8756447152929
IM000138,1098.8775398548173,777.1925252255847,R,556.477304718475,771.2070937134348
IM000139,387.0038553331205,675.236994396706,L,877.9045433877302,743.4952547114184
IM000145,1251.3639116558327,832.4981059202755,R,705.1361366854198,856.9803859726554
IM000146,227.81712713545727,702.2714422804925,L,741.032548400294,809.1440154219165
IM000160,382.026393994349,676.2551607147427,L,887.3845705556411,745.3257771368256
IM000161,1066.5072612787533,721.0507946701679,R,543.4079636187428,749.9142665365681
IM000167,1141.2846788498919,762.5586781554235,R,539.7892205075923,788.1149648514499
IM000168,291.6870388409095,705.5911693668183,L,871.5559452986033,765.4223509091371
IM000190,1111.6067963664227,699.046894128992,R,559.7599119940786,759.6193943804254
IM000191,120.39506439274726,689.5744690529459,L,698.184436822342,763.9829450917433
IM000197,1186.4414961920695,707.7974307928803,R,617.9718997484165,756.7563691353078
IM000198,336.45163033267625,696.7949464535076,L,886.5363371238816,745.994353722634
IM000205,357.27765275828074,694.0644030447937,L,882.8249589152107,748.9601993602058
IM000206,1119.990046426013,701.0340070787115,R,581.4965055178211,772.921127255195
IM000212,1126.534604738969,753.0344505443773,R,565.4122773717569,772.3023852492679
IM000213,343.8302884378887,721.4028388455973,L,859.4295445927895,752.0843770960792
IM000219,367.31904587561314,715.2200260438232,L,888.1663334395937,751.818369853524
IM000220,1075.5317888294649,698.201409863391,R,552.4382234208705,780.4773227282615
IM000241,1240.3401097472185,768.2389515219666,R,699.3571721679845,785.8102267862496
IM000242,385.8096485725147,718.3040969282747,L,888.0839441905872,762.8192273441267
IM000248,1055.2289811680014,720.2660124811138,R,561.9560503260559,762.6859031576088
IM000249,411.2885726859217,658.1452251993585,L,890.1930785423343,748.8334595032519
IM000263,1039.5972892874113,735.6830574391913,R,568.0961153687964,794.1128810656177
IM000264,437.54061406699674,664.447498168241,L,901.0537816326256,740.2137254060574
IM000291,1128.380696208438,731.5224705052999,R,560.800615958777,774.7332117024613
IM000292,341.9963297956067,664.1367628505785,L,881.9322881447938,749.7648358398532
IM000298,1095.2430929314337,739.6809980115646,R,557.2702563625785,779.3860403471178
IM000299,354.02178023236155,698.298425059021,L,886.6997122924046,779.4358518875742
IM000305,1161.7289214771736,746.8262938855988,R,597.7033899508291,753.3633882263749
IM000306,290.41891560198155,568.7256145040096,L,834.1512116231313,722.4839159979704
IM000312,1102.2000647111965,705.2336160149,R,561.1840866771299,757.1449455507345
IM000313,350.3984496083597,651.4468659191518,L,871.5292839153669,753.9892881379349
IM000319,1116.60904986506,733.3604676471923,R,564.935963185626,767.6938621019793
IM000320,356.1430207482771,679.9111499803277,L,890.3138318459767,752.0565760143656
IM000326,364.55025810696196,648.5791675561887,L,861.6218683970789,747.1828306461642
IM000327,1117.1939018615435,777.4615230310875,R,586.6179497004422,772.2941116633143
IM000349,1083.7880450075827,679.4977461618832,R,555.8272896490611,769.7357909476679
IM000350,416.90233809181126,695.0334435578643,L,872.3153282926706,750.427108865415
IM000356,1266.9728015821397,731.4903131232243,R,714.6386651077123,767.8077925654231
IM000357,284.60736617907645,693.8963683096073,L,838.9205115872805,741.3157791932006
IM000371,324.01815517620986,651.9003074315393,L,869.4930224669417,748.614404707998
IM000372,1124.524643749408,716.0719243042355,R,568.853067571114,762.8713633730006
IM000378,1124.349386691769,703.2223298371356,R,552.3934920229449,761.455183305443
IM000379,324.87167044370693,695.4002234762728,L,878.1805753389124,748.9415864747458
IM000405,1133.3355058955083,743.3920470368892,R,564.1827390555161,776.8078349884568
IM000406,348.96879189428,715.1095804623933,L,884.1482605032919,761.0448830672605
IM000412,1136.093544995773,772.7625061111047,R,572.6562627698173,765.5504623800508
IM000413,326.0325021430221,664.9670033119688,L,872.3983047057093,753.1747708022624
IM000425,1079.3720047367146,690.0541175303513,R,562.6504268847419,762.0621329473522
IM000426,359.6375540776201,631.0592826659881,L,873.2604047534604,755.4220792937285
IM000449,377.10722029632893,684.7920489921787,L,886.741975754402,750.4103028566327
IM000450,1092.6183388708357,719.5394223278201,R,566.0850852709679,757.3569279036248
IM000472,365.963698144822,711.6604502697002,L,894.5309655717224,757.6236432863308
IM000473,1075.4276852691803,685.9956407606613,R,545.579627120552,761.491229799253
IM000479,1142.2098247419415,751.4224663155594,R,553.5967249674072,764.150304702514
IM000480,320.0016685349883,663.4968699437078,L,882.9272689278268,757.2279354667216
IM000500,393.67982112377604,697.9381638741896,L,883.1445208856187,752.3112278635084
IM000501,1079.5501577091525,780.1951862804592,R,569.3209345214757,780.6363947320699
IM000515,192.35251479535324,775.7743328873341,L,696.0052097625008,839.1858264367604
IM000516,1180.5419881689097,820.210152407654,R,669.9473661910828,796.6006571967438
IM000530,1296.1121837217636,705.5543480282845,R,736.5196807040542,781.1818412448564
IM000531,117.10613421034915,637.8100695782753,L,710.2943601829446,774.592476162024
IM000537,1376.7029560921521,701.7946913722037,R,839.5524506007938,754.2595627621133
IM000538,380.74922997752196,671.7109297985301,L,878.085223431883,738.4171870321812
IM000546,1254.3825161371133,763.6144793941875,R,738.3009145451068,809.9188715071199
IM000547,452.83246410543893,695.5417302445148,L,935.735763427985,726.928587986431
IM000553,1104.2858715908746,723.8337458270393,R,568.8298420466093,762.8838705634076
IM000554,343.3576193162494,704.662033368669,L,883.1790639965776,751.9062469027278
IM000560,1022.8660429472368,732.6007134830563,R,544.2150533695301,747.1542968918162
IM000561,408.60561717250926,706.9604595432364,L,887.8548122131675,750.4390924719069
IM000567,1200.9294475381612,796.8910551821754,R,660.1110330423899,832.973161056909
IM000568,303.81088118459377,693.8392936793541,L,840.1509936335239,725.4514125467028
IM000579,1103.073307394674,743.757057829948,R,560.5001149637139,763.0367409658253
IM000580,356.8936360404314,683.6533507451032,L,892.9946813517191,758.414664023876
IM000586,1100.687881500205,686.3722936316566,R,546.4241875280466,757.8867258465717
IM000587,337.68751937710255,711.9084250531564,L,868.0702289291974,751.0579331458792
IM000594,341.6735733177108,662.8342601585875,L,883.7195437068148,764.9696287016171
IM000595,1111.7400172608848,775.742177965222,R,544.5227846898554,779.2083139919613
IM000601,1085.5568127959223,719.8891317106527,R,547.3098247677702,763.8155814065461
IM000602,276.5037613405329,690.0524416052892,L,826.7255015901559,739.3411898786538
IM000653,323.94935375531276,660.0290297084711,L,867.7022924467652,742.9906298071539
IM000654,1206.6419753411499,722.0610900571997,R,636.9483130185798,743.5402118694014
IM000667,1128.9214578747913,774.4821303489193,R,590.3719516221818,772.5798877901174
IM000668,402.5268066526669,720.7308804770191,L,901.3432539854184,771.3550314046015
IM000674,1058.9007629202015,736.7701894383574,R,549.8774690429882,764.7718290698219
IM000675,392.8802233669897,661.0270189030731,L,896.378351382852,754.1297030442036
IM000682,1294.3880624340823,685.0147144527725,R,717.0783669069024,777.8033175228489
IM000683,379.2436468806827,700.9373118456276,L,904.9925139401533,749.2597763541424
IM000689,346.45247462466745,701.4560801576889,L,890.7923852853257,754.7409759446035
IM000690,1130.1904601057538,752.1712127180673,R,590.6701393384159,775.0212143848843
IM000696,1109.2204788894478,722.3152422837284,R,571.3212575563236,767.2740449089716
IM000697,368.00440488615504,673.1425833186082,L,879.1361267169647,762.3738755519381
IM000703,1126.867420453058,736.0917877305639,R,557.4877555558631,771.0767177612172
IM000704,317.93858072788146,689.4085313789983,L,878.3035426146246,752.9190879670829
IM000711,346.7430962732901,630.4118834698471,L,891.0378475717519,752.4279403285252
IM000712,1136.0598712426463,733.5113923794663,R,571.1187447360228,781.9599679998518
IM000725,342.9881864390895,733.5075163814352,L,885.8271365005228,760.9297555371022
IM000726,1106.9652721038165,726.79667370458,R,549.9866478259898,768.3732066293675
IM000732,1148.4566176258995,718.0113029383912,R,565.4521332209399,761.6642478336237
IM000733,334.2285445967498,701.5362134543312,L,892.8088798070817,749.0717081354045
IM000761,422.09676266770015,714.3569388340652,L,898.1596060397372,761.4685485431727
IM000762,998.1426617296953,715.2883904622829,R,517.0817111859756,761.2894089099286
IM000768,1132.3895468014944,733.0510219871229,R,591.696781165426,788.8189909825284
IM000769,377.7648826372493,711.7167900514382,L,911.6237355421072,817.8361613984991
IM000776,1093.9206852400487,745.8488171500372,R,560.3350050849805,785.3161577394018
IM000777,376.3843918971278,709.7009197346557,L,859.6908690054403,758.8919653451958
IM000805,1096.6561505496827,725.1933376924154,R,561.6709622450054,780.1001185562633
IM000806,388.8461532101388,677.5641763196045,L,894.6872278447552,766.8349462738822
IM000812,1108.3838455201167,722.3559321258718,R,553.0817091401993,761.2715097992917
IM000813,348.0280995429436,757.8732207236832,L,872.5524069702011,744.6959156456774
IM000826,319.6549455110166,697.9904476085246,L,866.1948688682455,755.4603292920526
IM000827,1127.2414894053923,730.3189030867934,R,573.0086807320907,767.2958685077048
IM000833,1114.2061303630474,597.0616563199461,R,603.3241647853222,665.07427372756
IM000834,248.35234279564014,652.2347852417839,L,790.7847587730263,744.5099845104435
IM000840,1049.963738230015,774.0956362889193,R,553.817501980885,765.1309266725026
IM000848,414.5559503729544,670.7116614564803,L,877.9993752475401,746.7432170723692
IM000850,1071.9278371101025,696.1469973767519,R,555.0539173350018,762.6896104321403
IM000851,373.8922324026904,696.4297203933821,L,884.1000610559076,750.7476554872914
IM000859,234.0677910900478,667.7086398190694,L,780.5485303509184,755.8836991276712
IM000860,1184.8641156942683,822.8513629425637,R,629.046119523106,845.5637735207329
IM000880,1032.6796353853733,732.1008794860034,R,523.4228255518525,763.2617790577099
IM000881,394.62785972771565,758.1977675960811,L,883.2151681612293,784.3642832790123
IM000887,330.32972218110166,679.2182411767508,L,889.5698062488184,754.0926270769884
IM000888,1115.6405012772698,771.4838979075413,R,560.9342909215775,780.2092609930108
IM000895,378.1527133311611,611.466299747202,L,905.3268563486263,736.5064404851428
IM000896,1255.2008099246195,743.532874410678,R,709.4911588265688,751.7926341695605
IM000916,1115.7276111044791,770.7449717166018,R,594.36528212464,791.7083118394598
IM000917,391.6334041568393,714.3041871616582,L,892.8608465772014,768.7490057910073
IM000923,248.344314189506,686.0040736896925,L,800.2958380139673,730.21245686969
IM000924,1375.6706245444632,627.3179653246336,R,809.7062612622615,711.2797232378191
IM000937,376.33477569495784,620.1407742087925,L,858.7817320574252,749.2851517565149
IM000938,1061.597446198066,692.3088689286096,R,545.9889589147375,766.4753111843022
IM000984,317.4051093323428,644.8808290022614,L,854.9259248994435,736.6002294209386
IM000985,1154.3640184521942,741.8891438445412,R,575.5984418046552,761.6191008472506
IM000991,1083.8831686524798,761.3246348429187,R,540.2914804166587,770.4780838026107
